sku,Product_Name,Brand,Rating,Number of reviews,url,product_url,username,date,rating,location,user_loc
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Heather,3 months ago,5,Florida,Heather - Florida
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Tess,4 months ago,5,"Springfield, MO","Tess - Springfield, MO"
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Bri,5 months ago,5,Texas,Bri - Texas
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Devin,6 months ago,3,Greenville SC,Devin - Greenville SC
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Marie,6 months ago,5,Florida,Marie - Florida
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Jessica,7 months ago,5,California,Jessica - California
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Rams,7 months ago,4,CA,Rams - CA
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Lala,7 months ago,5,Springfield Oregon,Lala - Springfield Oregon
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Jenna,7 months ago,4,"Seattle, WA","Jenna - Seattle, WA"
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,N,8 months ago,5,Boston,N - Boston
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Emily,8 months ago,4,New York,Emily - New York
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Rebeca,8 months ago,4,"Harlingen, TX","Rebeca - Harlingen, TX"
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Tess,8 months ago,5,"Springfield, MO","Tess - Springfield, MO"
2633407,Black Opium Eau de Parfum Glitter,Yves Saint Laurent,4.5,"1,994",https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,https://www.ulta.com/p/black-opium-eau-de-parfum-glitter-pimprod2049235?sku=2633407,Katherine,8 months ago,5,Alabama,Katherine - Alabama
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Kim,3 months ago,1,USA,Kim - USA
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Keyla,3 months ago,5,Houston TX,Keyla - Houston TX
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,PJP,4 months ago,5,Maryland,PJP - Maryland
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,CR,4 months ago,4,South Carolina,CR - South Carolina
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Lucy,4 months ago,5,"Harlingen, Texas","Lucy - Harlingen, Texas"
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Krii,4 months ago,5,"Dallas, TX","Krii - Dallas, TX"
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Heather,4 months ago,5,Ohio,Heather - Ohio
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,TB,5 months ago,5,Maryland,TB - Maryland
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Greta,5 months ago,5,Kansas,Greta - Kansas
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Lisa,6 months ago,5,Maryland,Lisa - Maryland
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,J,7 months ago,1,"Birmingham, AL","J - Birmingham, AL"
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Julia,7 months ago,5,"Chicago, IL","Julia - Chicago, IL"
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,C.C,7 months ago,5,Jacksonville NC,C.C - Jacksonville NC
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Lala,7 months ago,5,Springfield Oregon,Lala - Springfield Oregon
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Cam,8 months ago,5,New York,Cam - New York
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Lisa,8 months ago,5,Maryland,Lisa - Maryland
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,B,8 months ago,4,Houston,B - Houston
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Ashley,8 months ago,1,Minnesota,Ashley - Minnesota
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Paula,8 months ago,5,New York,Paula - New York
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,TasiahVu,9 months ago,5,Florida,TasiahVu - Florida
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Wini,9 months ago,5,Southern California,Wini - Southern California
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,#NAME?,9 months ago,5,Michigan,#NAME?
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,taty,9 months ago,5,"Pomona, CA","taty - Pomona, CA"
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Margie,9 months ago,2,Minnesota,Margie - Minnesota
2568843,Donna Born In Roma Eau de Parfum,Valentino,4.8,"6,184",https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295?sku=2568843,Amanda,9 months ago,5,Texas,Amanda - Texas
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,Danielle,22 days ago,5,Vermont,Danielle - Vermont
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,Nicole,1 month ago,3,Ohio,Nicole - Ohio
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,GC,1 month ago,3,"Los Angeles, CA","GC - Los Angeles, CA"
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,Chrystal,1 month ago,3,washington,Chrystal - washington
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,Niece,2 months ago,5,North Carolina,Niece - North Carolina
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,Amy,4 months ago,4,Wichita KS,Amy - Wichita KS
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,Lisa,4 months ago,5,California,Lisa - California
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,Ashley,5 months ago,5,Minnesota,Ashley - Minnesota
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,Kat,5 months ago,5,CA,Kat - CA
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,lynz,5 months ago,5,"Rogers, AR","lynz - Rogers, AR"
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,PNW Gal,6 months ago,5,Oregon,PNW Gal - Oregon
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,Dreeawoo,6 months ago,5,Greensboro,Dreeawoo - Greensboro
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,ry,7 months ago,3,new jersey,ry - new jersey
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,K,7 months ago,5,Ny,K - Ny
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,Rg,7 months ago,3,Ok,Rg - Ok
2594569,Eilish Eau de Parfum,Billie Eilish,4.5,"3,678",https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620?sku=2594569,B,8 months ago,2,Houston,B - Houston
2543978,Daisy Love Eau So Sweet Eau de Toilette,Marc Jacobs,4.6,602,https://www.ulta.com/p/daisy-love-eau-so-sweet-eau-de-toilette-pimprod2005210?sku=2543978,https://www.ulta.com/p/daisy-love-eau-so-sweet-eau-de-toilette-pimprod2005210?sku=2543978,kristinat153_7491,10 days ago,3,undisclosed,kristinat153_7491 - undisclosed
2543978,Daisy Love Eau So Sweet Eau de Toilette,Marc Jacobs,4.6,602,https://www.ulta.com/p/daisy-love-eau-so-sweet-eau-de-toilette-pimprod2005210?sku=2543978,https://www.ulta.com/p/daisy-love-eau-so-sweet-eau-de-toilette-pimprod2005210?sku=2543978,Laurie,3 months ago,5,"Dandridge, TN","Laurie - Dandridge, TN"
2543978,Daisy Love Eau So Sweet Eau de Toilette,Marc Jacobs,4.6,602,https://www.ulta.com/p/daisy-love-eau-so-sweet-eau-de-toilette-pimprod2005210?sku=2543978,https://www.ulta.com/p/daisy-love-eau-so-sweet-eau-de-toilette-pimprod2005210?sku=2543978,connieh79,1 year ago,5,undisclosed,connieh79 - undisclosed
2543978,Daisy Love Eau So Sweet Eau de Toilette,Marc Jacobs,4.6,602,https://www.ulta.com/p/daisy-love-eau-so-sweet-eau-de-toilette-pimprod2005210?sku=2543978,https://www.ulta.com/p/daisy-love-eau-so-sweet-eau-de-toilette-pimprod2005210?sku=2543978,melissas777,2 years ago,5,undisclosed,melissas777 - undisclosed
2543978,Daisy Love Eau So Sweet Eau de Toilette,Marc Jacobs,4.6,602,https://www.ulta.com/p/daisy-love-eau-so-sweet-eau-de-toilette-pimprod2005210?sku=2543978,https://www.ulta.com/p/daisy-love-eau-so-sweet-eau-de-toilette-pimprod2005210?sku=2543978,phuongv5,2 years ago,5,undisclosed,phuongv5 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,katew42_7895,6 days ago,4,undisclosed,katew42_7895 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,haleyg1_4368,7 days ago,5,undisclosed,haleyg1_4368 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,crystalg262_665,7 days ago,5,undisclosed,crystalg262_665 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,jessicac2174_5419,8 days ago,5,undisclosed,jessicac2174_5419 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,saayap_8560,8 days ago,5,undisclosed,saayap_8560 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,kelseyb228_9829,9 days ago,5,undisclosed,kelseyb228_9829 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,taylorwa139_6918,9 days ago,4,undisclosed,taylorwa139_6918 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,clockcurl_2848,9 days ago,5,undisclosed,clockcurl_2848 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,rachelku_2858,9 days ago,5,undisclosed,rachelku_2858 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,madisongibson9_1561,10 days ago,5,undisclosed,madisongibson9_1561 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,lizap39_3180,10 days ago,5,undisclosed,lizap39_3180 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,fabiolav37_5567,10 days ago,5,undisclosed,fabiolav37_5567 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,yuletha_4499,10 days ago,5,undisclosed,yuletha_4499 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,matts108_4145,11 days ago,5,undisclosed,matts108_4145 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,juliaw454_4826,12 days ago,5,undisclosed,juliaw454_4826 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,unapologeticallysie_5706,12 days ago,5,undisclosed,unapologeticallysie_5706 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,inesr125_1339,14 days ago,5,undisclosed,inesr125_1339 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,barbiem16_7810,14 days ago,5,undisclosed,barbiem16_7810 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,chloejun09_7827,14 days ago,5,undisclosed,chloejun09_7827 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,cynthiad65_4286,15 days ago,4,undisclosed,cynthiad65_4286 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,jessaw1_3160,15 days ago,5,undisclosed,jessaw1_3160 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,deepv2_5528,15 days ago,5,undisclosed,deepv2_5528 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,suanyo2_7368,15 days ago,5,undisclosed,suanyo2_7368 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,Teresaa,16 days ago,5,Diamondhead,Teresaa - Diamondhead
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,sharlenes22_5102,17 days ago,5,undisclosed,sharlenes22_5102 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,kayliebuck_1910,17 days ago,5,undisclosed,kayliebuck_1910 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,liannea7_5702,17 days ago,5,undisclosed,liannea7_5702 - undisclosed
2612791,Burberry Goddess Eau de Parfum,Burberry,4.7,"1,948",https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,https://www.ulta.com/p/burberry-goddess-eau-de-parfum-pimprod2040465?sku=2612791,Paige,17 days ago,5,"Houston, TX","Paige - Houston, TX"
